year;dpto;nom_dpto;nom_ciu;sexo;sineducacion;educprimaria;educsecundaria;educmedia;eductecnica;educuniversitaria;educpostgrado
2014;44;La Guajira;Riohacha;mujer;0.32673267;0.21261957;0.062090956;0.18515411;0.11215528;0.079879172;0.021368239
2014;47;Magdalena;Santa Marta;hombre;0.30967817;0.24473257;0.07744848;0.27633712;0.032067608;0.045728177;0.014007872
2014;47;Magdalena;Santa Marta;mujer;0.25898752;0.24588618;0.08882717;0.30096427;0.037993923;0.053034272;0.014306677
2014;50;Meta;Villavicencio;hombre;0.30436006;0.26849508;0.067510545;0.26483825;0.030520394;0.043811534;0.020464135
2014;50;Meta;Villavicencio;mujer;0.27065906;0.25399241;0.071482889;0.30228138;0.034917619;0.045057036;0.021609632
2014;52;Nariño;Pasto;hombre;0.3013297;0.26444095;0.060623392;0.22790964;0.059979983;0.057763796;0.027952531
2014;52;Nariño;Pasto;mujer;0.30206323;0.23503861;0.058337357;0.23371139;0.082709946;0.058397684;0.029741796
2014;54;Norte de Santander;Cucuta;hombre;0.36223519;0.28115982;0.065521851;0.21035963;0.035118587;0.029629108;0.01597579
2014;54;Norte de Santander;Cucuta;mujer;0.3231886;0.26505795;0.074748501;0.22437285;0.054374125;0.041512799;0.016745193
2014;63;Quindio;Armenia;hombre;0.27080193;0.27396744;0.070244193;0.24133253;0.069264397;0.051401868;0.02298764
2014;63;Quindio;Armenia;mujer;0.24962208;0.25704896;0.06927374;0.24981926;0.089451201;0.06125534;0.023529412
2014;66;Risaralda;Pereira;hombre;0.2833114;0.27658328;0.071376331;0.24345472;0.065891474;0.043366972;0.016015796
2014;66;Risaralda;Pereira;mujer;0.2685678;0.27775666;0.075855516;0.23574145;0.078580484;0.047275033;0.016223067
2014;68;Santander;Bucaramanga;hombre;0.27942392;0.26095644;0.058503307;0.26440188;0.070700109;0.045135062;0.020879272
2014;68;Santander;Bucaramanga;mujer;0.26346791;0.24137931;0.062584363;0.26132041;0.092649408;0.055221498;0.023377102
2014;70;Sucre;Sincelejo;hombre;0.33822194;0.25095448;0.067874677;0.21732016;0.052602872;0.053633112;0.019392764
2014;70;Sucre;Sincelejo;mujer;0.29534626;0.23927978;0.070083104;0.22559556;0.091523543;0.06033241;0.017839335
2014;73;Tolima;Ibague;hombre;0.28463808;0.26273689;0.064771667;0.25489283;0.05778192;0.050869834;0.024308791
2014;73;Tolima;Ibague;mujer;0.24822022;0.25405112;0.072682895;0.26523831;0.070174247;0.063326329;0.026306868
2014;76;Valle del Cauca;Cali;hombre;0.2567983;0.25685626;0.073925897;0.29147097;0.05485012;0.045805067;0.020293385
2014;76;Valle del Cauca;Cali;mujer;0.25232127;0.24800852;0.074686691;0.2981379;0.059871126;0.049216095;0.017758384
2015;5;Antioquia;Medellin;hombre;0.25396124;0.25194371;0.066282846;0.25223896;0.09625037;0.052996751;0.02632615
2015;5;Antioquia;Medellin;mujer;0.23053816;0.24263835;0.064731762;0.24213065;0.13255204;0.059654765;0.027754273
2015;8;Atlantico;Barranquilla;hombre;0.25456133;0.22166829;0.07596238;0.30266741;0.065837488;0.063319117;0.015983965
2015;8;Atlantico;Barranquilla;mujer;0.23852125;0.22166999;0.079475529;0.29257786;0.079002179;0.072943293;0.015809903
2015;11;Bogota;Bogota;hombre;0.21402237;0.23414929;0.072045937;0.29096404;0.085343003;0.070776671;0.032698702
2015;11;Bogota;Bogota;mujer;0.20905943;0.22330205;0.074899465;0.2742404;0.10947274;0.074340932;0.034684986
2015;13;Bolivar;Cartagena;hombre;0.26540935;0.23006308;0.070630111;0.25622931;0.10197964;0.05988884;0.015799662
2015;13;Bolivar;Cartagena;mujer;0.2397446;0.23149508;0.073002599;0.2492937;0.11792293;0.074810714;0.013730365
2015;15;Boyaca;Tunja;hombre;0.25919732;0.2409547;0.072590455;0.24597143;0.069626026;0.066813618;0.044846456
2015;15;Boyaca;Tunja;mujer;0.24319193;0.20679498;0.066247709;0.24954176;0.097669549;0.080649383;0.055904686
2015;17;Caldas;Manizales;hombre;0.24868701;0.24506742;0.063307308;0.27125621;0.087721787;0.055784244;0.028176012
2015;17;Caldas;Manizales;mujer;0.22909658;0.24392523;0.061370715;0.25850466;0.1164486;0.063551404;0.027102804
2015;18;Caqueta;Florencia;hombre;0.37227336;0.26886007;0.06645409;0.18167983;0.04877165;0.037973765;0.023987245
2015;18;Caqueta;Florencia;mujer;0.33173722;0.25467664;0.068250015;0.21062376;0.064802401;0.046223585;0.023686394
2015;19;Cauca;Popayan;hombre;0.27752945;0.24447523;0.065982498;0.25278601;0.073852547;0.059812378;0.025561921
2015;19;Cauca;Popayan;mujer;0.27330822;0.23087007;0.063247584;0.25146103;0.09427058;0.06297449;0.023868043
2015;20;Cesar;Valledupar;hombre;0.31316286;0.24523391;0.066367365;0.23534387;0.075801939;0.047107816;0.016982237
2015;20;Cesar;Valledupar;mujer;0.27139685;0.22305109;0.065884627;0.24058995;0.11713456;0.0631513;0.01879164
2015;23;Cordoba;Monteria;hombre;0.28374615;0.24279153;0.06677708;0.25280434;0.07084243;0.06647595;0.016562523
2015;23;Cordoba;Monteria;mujer;0.256827;0.22951898;0.065078631;0.24314009;0.11679937;0.073698759;0.014937159
2015;25;Cundinamarca;Cundinamarca;hombre;0.32506147;0.30605859;0.062374245;0.20657277;0.058350101;0.028169014;0.013413817
2015;25;Cundinamarca;Cundinamarca;mujer;0.30711138;0.27291799;0.076568075;0.20138451;0.08411999;0.042164885;0.015733166
2015;27;Choco;Quibdo;hombre;0.35555202;0.21953547;0.06514477;0.22048998;0.046770602;0.067690104;0.024817053
2015;27;Choco;Quibdo;mujer;0.32252711;0.18717295;0.066177405;0.22967453;0.073516272;0.091767706;0.029164007
2015;41;Huila;Neiva;hombre;0.29275221;0.26240298;0.068458982;0.23337029;0.076704547;0.043652993;0.022657983
2015;41;Huila;Neiva;mujer;0.26422086;0.25316533;0.071706504;0.23179545;0.10419369;0.052621827;0.022296337
2015;44;La Guajira;Riohacha;hombre;0.37103367;0.22840828;0.058010511;0.19589904;0.077087797;0.049704757;0.019855946
2015;44;La Guajira;Riohacha;mujer;0.31985378;0.21504456;0.060829334;0.18991318;0.11166324;0.07779301;0.024902901
2015;47;Magdalena;Santa Marta;hombre;0.29261595;0.24336955;0.075885035;0.29092184;0.029150601;0.050356351;0.017700667
2015;47;Magdalena;Santa Marta;mujer;0.24976417;0.23634839;0.086206898;0.31589979;0.034430355;0.058432031;0.018918352
2015;50;Meta;Villavicencio;hombre;0.29760215;0.27036038;0.06696935;0.26191828;0.038663451;0.045473892;0.019012487
2015;50;Meta;Villavicencio;mujer;0.25722635;0.24966648;0.070643544;0.30175975;0.045740422;0.05317324;0.021790229
2015;52;Nariño;Pasto;hombre;0.2849119;0.25949588;0.058133822;0.23429053;0.066348381;0.060591169;0.036228321
2015;52;Nariño;Pasto;mujer;0.29120508;0.23122591;0.053491645;0.23373523;0.093518578;0.062243711;0.03457984
2015;54;Norte de Santander;Cucuta;hombre;0.33876288;0.27958763;0.068178691;0.22865979;0.035189003;0.036975946;0.012646048
2015;54;Norte de Santander;Cucuta;mujer;0.30320883;0.25864878;0.072323889;0.24949862;0.056279771;0.045437451;0.014602657
2015;63;Quindio;Armenia;hombre;0.27077767;0.27558574;0.073036708;0.2364344;0.073952533;0.050599098;0.019613829
2015;63;Quindio;Armenia;mujer;0.24844597;0.2519508;0.071419127;0.2475863;0.10018516;0.06163206;0.018780585
2015;66;Risaralda;Pereira;hombre;0.27440852;0.27897575;0.073150642;0.2434112;0.071728066;0.041254867;0.017070979
2015;66;Risaralda;Pereira;mujer;0.26428059;0.27213243;0.071975395;0.24491265;0.084145784;0.04776549;0.014787673
2015;68;Santander;Bucaramanga;hombre;0.26715049;0.25284129;0.066000275;0.26961523;0.074695334;0.047583185;0.022114201
2015;68;Santander;Bucaramanga;mujer;0.25548607;0.23820032;0.061910015;0.26750031;0.094642639;0.0581096;0.024151037
2015;70;Sucre;Sincelejo;hombre;0.33130571;0.25024089;0.066610456;0.22500603;0.059563961;0.049084559;0.018188389
2015;70;Sucre;Sincelejo;mujer;0.29142478;0.23967491;0.071708962;0.22176148;0.099353127;0.057610437;0.018466301
2015;73;Tolima;Ibague;hombre;0.27372807;0.2661005;0.069513246;0.24856491;0.068019189;0.054336715;0.019737359
2015;73;Tolima;Ibague;mujer;0.24878417;0.25494897;0.069388315;0.25296253;0.08370436;0.064661965;0.025549695
2015;76;Valle del Cauca;Cali;hombre;0.25903964;0.24311127;0.073712356;0.2942681;0.063364722;0.047320079;0.019183816
2015;76;Valle del Cauca;Cali;mujer;0.25266147;0.23593228;0.074774407;0.29924971;0.066460513;0.052823685;0.018097943
2016;5;Antioquia;Medellin;hombre;0.24788828;0.25726283;0.06440115;0.25223377;0.098139741;0.052927103;0.027147112
2016;5;Antioquia;Medellin;mujer;0.22000761;0.24180102;0.064872414;0.24323981;0.14544454;0.057551522;0.027083069
2016;8;Atlantico;Barranquilla;hombre;0.24269961;0.21436594;0.076373287;0.31095567;0.075862773;0.065550335;0.014192362
2016;8;Atlantico;Barranquilla;mujer;0.22771294;0.21746114;0.077668071;0.29791656;0.085227005;0.078990884;0.015023385
2016;11;Bogota;Bogota;hombre;0.19937256;0.21966836;0.071771562;0.31551316;0.07830207;0.075356938;0.040015366
2016;11;Bogota;Bogota;mujer;0.18760979;0.21606745;0.072608031;0.30091345;0.096029982;0.087890856;0.03888043
2016;13;Bolivar;Cartagena;hombre;0.26079589;0.22985187;0.066595532;0.26054481;0.10488325;0.063394427;0.01393422
2016;13;Bolivar;Cartagena;mujer;0.22998218;0.23193654;0.068517558;0.26073462;0.12145773;0.073690869;0.01368052
2016;15;Boyaca;Tunja;hombre;0.24859062;0.23777898;0.069271758;0.25608155;0.062784769;0.070275694;0.055216618
2016;15;Boyaca;Tunja;mujer;0.23471019;0.20286475;0.062758163;0.25036642;0.096668884;0.080146566;0.072485007
2016;17;Caldas;Manizales;hombre;0.24310194;0.25261399;0.061428986;0.27207378;0.080525704;0.061065931;0.029189659
2016;17;Caldas;Manizales;mujer;0.22018519;0.24193649;0.064880989;0.2638742;0.11472251;0.065129578;0.029271021
2016;18;Caqueta;Florencia;hombre;0.37125793;0.25703055;0.064484425;0.19103417;0.048760206;0.042032052;0.025400665
2016;18;Caqueta;Florencia;mujer;0.3218542;0.25646934;0.06847962;0.20886284;0.068282083;0.048725884;0.027326003
2016;19;Cauca;Popayan;hombre;0.27233702;0.23646286;0.063101739;0.25547311;0.083399765;0.06543202;0.023793463
2016;19;Cauca;Popayan;mujer;0.26090893;0.22531834;0.06350898;0.24668336;0.1103948;0.069369704;0.023815867
2016;20;Cesar;Valledupar;hombre;0.30558538;0.22798067;0.069817401;0.25678036;0.066662192;0.057666488;0.015507519
2016;20;Cesar;Valledupar;mujer;0.26089302;0.21258615;0.070122868;0.26005393;0.10902008;0.071741082;0.015582859
2016;23;Cordoba;Monteria;hombre;0.28319371;0.23174438;0.070057087;0.26844096;0.060493737;0.066795163;0.019274965
2016;23;Cordoba;Monteria;mujer;0.2596224;0.2239152;0.073600531;0.25432262;0.10268301;0.069161974;0.01669427
2016;25;Cundinamarca;Cundinamarca;hombre;0.31122217;0.28396183;0.070649706;0.22671513;0.059518401;0.035892777;0.012039982
2016;25;Cundinamarca;Cundinamarca;mujer;0.27216858;0.27172959;0.070017561;0.23661107;0.084942929;0.047190517;0.017339772
2016;27;Choco;Quibdo;hombre;0.36013719;0.21928354;0.059146341;0.22477134;0.039405487;0.072484754;0.024771342
2016;27;Choco;Quibdo;mujer;0.32602477;0.18582778;0.063552588;0.23063235;0.06596759;0.10060375;0.027391165
2016;41;Huila;Neiva;hombre;0.29192463;0.25650021;0.06520842;0.22375843;0.08529371;0.052895859;0.024418764
2016;41;Huila;Neiva;mujer;0.26217252;0.24338853;0.069265939;0.2289298;0.11177707;0.05882353;0.025642609
2016;44;La Guajira;Riohacha;hombre;0.34061989;0.23699836;0.063947797;0.2055465;0.078890704;0.050831974;0.023164764
2016;44;La Guajira;Riohacha;mujer;0.30370578;0.2098821;0.061426166;0.19208311;0.12066255;0.085850649;0.02638967
2016;47;Magdalena;Santa Marta;hombre;0.28714883;0.24048062;0.072730437;0.28755513;0.041908521;0.05583933;0.014337125
2016;47;Magdalena;Santa Marta;mujer;0.24721405;0.23044576;0.079793945;0.30824223;0.053248528;0.064602606;0.016452901
2016;50;Meta;Villavicencio;hombre;0.29672712;0.2572791;0.066830434;0.28415576;0.030416878;0.047612168;0.016978541
2016;50;Meta;Villavicencio;mujer;0.25791797;0.24231251;0.068545468;0.32152498;0.034305654;0.056890763;0.018502668
2016;52;Nariño;Pasto;hombre;0.27367714;0.25248152;0.061795656;0.25479513;0.055675797;0.067393087;0.034181654
2016;52;Nariño;Pasto;mujer;0.26874802;0.22784325;0.055877667;0.26294997;0.079006054;0.06849315;0.037081875
2016;54;Norte de Santander;Cucuta;hombre;0.33195946;0.28162163;0.065270267;0.2325;0.036148649;0.038310811;0.014189189
2016;54;Norte de Santander;Cucuta;mujer;0.29723531;0.26053807;0.072216712;0.2516737;0.053186215;0.048227128;0.016922886
2016;63;Quindio;Armenia;hombre;0.25568488;0.26555154;0.07608109;0.24959531;0.082247749;0.051106144;0.019733293
2016;63;Quindio;Armenia;mujer;0.23415516;0.24929653;0.06994506;0.25807315;0.10699451;0.062977351;0.018558221
2016;66;Risaralda;Pereira;hombre;0.26250285;0.27281058;0.070016034;0.26074675;0.069099791;0.047720853;0.017103154
2016;66;Risaralda;Pereira;mujer;0.25599259;0.26936829;0.070255592;0.25307906;0.079459675;0.054297443;0.017547345
2016;68;Santander;Bucaramanga;hombre;0.25851372;0.25658348;0.063422032;0.27498966;0.073004276;0.051289123;0.022197712
2016;68;Santander;Bucaramanga;mujer;0.24964185;0.23307382;0.061164748;0.27119279;0.094799131;0.063095607;0.027032077
2016;70;Sucre;Sincelejo;hombre;0.32601228;0.24153374;0.072515339;0.22993866;0.057484664;0.052453987;0.020061349
2016;70;Sucre;Sincelejo;mujer;0.28373173;0.22895661;0.072618105;0.23428118;0.097428344;0.062988557;0.019995468
2016;73;Tolima;Ibague;hombre;0.2685934;0.25274196;0.073332801;0.26226884;0.066848129;0.051877353;0.024337523
2016;73;Tolima;Ibague;mujer;0.23981333;0.24845023;0.068955913;0.26830119;0.081771955;0.064567804;0.028139584
2016;76;Valle del Cauca;Cali;hombre;0.25213248;0.24801458;0.074416146;0.30631214;0.056709219;0.041120067;0.021295371
2016;76;Valle del Cauca;Cali;mujer;0.24268188;0.24385278;0.074275821;0.31196865;0.054370515;0.052181438;0.020668941
2017;5;Antioquia;Medellin;hombre;0.24010344;0.24815993;0.065844439;0.25621644;0.10662423;0.056544658;0.026506864
2017;5;Antioquia;Medellin;mujer;0.2172513;0.23515521;0.063715599;0.24627538;0.14752479;0.060753081;0.029324632
2017;8;Atlantico;Barranquilla;hombre;0.23570411;0.21087709;0.075040698;0.31857955;0.073005699;0.069647945;0.017144892
2017;8;Atlantico;Barranquilla;mujer;0.21948823;0.21799129;0.076951861;0.30808812;0.081723347;0.078963369;0.01679375
2017;11;Bogota;Bogota;hombre;0.19481753;0.21937323;0.065391399;0.32519332;0.074684575;0.079025909;0.041514043
2017;11;Bogota;Bogota;mujer;0.18801208;0.20914187;0.068132818;0.31608453;0.089016199;0.087168112;0.042444404
2017;13;Bolivar;Cartagena;hombre;0.26627824;0.22963719;0.071840458;0.26201347;0.094245553;0.06168909;0.014296011
2017;13;Bolivar;Cartagena;mujer;0.23218618;0.23185529;0.073350981;0.26152658;0.11068828;0.077652767;0.012739907
2017;15;Boyaca;Tunja;hombre;0.2387398;0.2453099;0.06332621;0.24863453;0.072350197;0.073220931;0.058418427
2017;15;Boyaca;Tunja;mujer;0.22222993;0.20190106;0.060917228;0.25310484;0.10400333;0.088461809;0.069381811
2017;17;Caldas;Manizales;hombre;0.24629101;0.25047016;0.062478233;0.26293793;0.091105387;0.058647349;0.02806993
2017;17;Caldas;Manizales;mujer;0.21909773;0.24238026;0.06386067;0.26015964;0.11532414;0.066944845;0.032232706
2017;18;Caqueta;Florencia;hombre;0.36340186;0.26733369;0.062299695;0.19385602;0.051199876;0.039474715;0.022434143
2017;18;Caqueta;Florencia;mujer;0.32039964;0.25970027;0.065489635;0.2104975;0.073975228;0.04749196;0.022445768
2017;19;Cauca;Popayan;hombre;0.2591171;0.23942789;0.063463561;0.26177946;0.078756735;0.067178503;0.030276762
2017;19;Cauca;Popayan;mujer;0.25575998;0.21734203;0.061242107;0.25964496;0.1051098;0.070954517;0.029946582
2017;20;Cesar;Valledupar;hombre;0.29677644;0.22599654;0.066759102;0.26509532;0.07493934;0.052755632;0.017677642
2017;20;Cesar;Valledupar;mujer;0.26078811;0.20796567;0.064607762;0.26090899;0.10939199;0.075909585;0.020427898
2017;23;Cordoba;Monteria;hombre;0.27743813;0.23508006;0.068558954;0.28165939;0.055676855;0.061062589;0.020524018
2017;23;Cordoba;Monteria;mujer;0.25236309;0.22251716;0.070115238;0.2926324;0.074647158;0.069726788;0.017998187
2017;25;Cundinamarca;Cundinamarca;hombre;0.29946393;0.28752437;0.064083822;0.25073099;0.04848928;0.036793374;0.01291423
2017;25;Cundinamarca;Cundinamarca;mujer;0.2815735;0.26040947;0.076604553;0.24798712;0.071313553;0.044858523;0.017253278
2017;27;Choco;Quibdo;hombre;0.36243343;0.22037284;0.067659788;0.20788948;0.04244341;0.072403461;0.026797604
2017;27;Choco;Quibdo;mujer;0.31896135;0.18706523;0.068393141;0.22611751;0.075142913;0.093325987;0.03099387
2017;41;Huila;Neiva;hombre;0.28898203;0.25090572;0.064644456;0.23307523;0.083043262;0.056759253;0.022590041
2017;41;Huila;Neiva;mujer;0.25365824;0.24109778;0.067135587;0.23714124;0.10638699;0.065816745;0.028763425
2017;44;La Guajira;Riohacha;hombre;0.33675537;0.23311318;0.060419802;0.20473419;0.082586803;0.061923757;0.020466881
2017;44;La Guajira;Riohacha;mujer;0.29278114;0.20960598;0.062295083;0.20149554;0.11624964;0.090940468;0.026632154
2017;47;Magdalena;Santa Marta;hombre;0.27309856;0.24060373;0.071263686;0.28434449;0.054513171;0.059958566;0.016217817
2017;47;Magdalena;Santa Marta;mujer;0.23881158;0.22210284;0.078009993;0.29952183;0.071885243;0.071133077;0.018535431
2017;50;Meta;Villavicencio;hombre;0.28152668;0.25719813;0.069191277;0.2889666;0.034074847;0.051186666;0.017855814
2017;50;Meta;Villavicencio;mujer;0.24701276;0.24073449;0.066158101;0.31985417;0.042665228;0.061972592;0.021602646
2017;52;Nariño;Pasto;hombre;0.26571065;0.24919288;0.060289811;0.26173136;0.054058112;0.070801109;0.038216081
2017;52;Nariño;Pasto;mujer;0.27359772;0.22488193;0.057061527;0.26460505;0.07025943;0.072394386;0.037199974
2017;54;Norte de Santander;Cucuta;hombre;0.33089668;0.28028405;0.062447786;0.24408242;0.035853524;0.034809247;0.011626288
2017;54;Norte de Santander;Cucuta;mujer;0.2930215;0.25334346;0.070102051;0.2635482;0.052544843;0.04988274;0.017557204
2017;63;Quindio;Armenia;hombre;0.24701992;0.26263171;0.070368379;0.26086289;0.084672771;0.052064907;0.022379451
2017;63;Quindio;Armenia;mujer;0.22854018;0.24842811;0.066019684;0.25826955;0.10941771;0.066771463;0.022553308
2017;66;Risaralda;Pereira;hombre;0.26116574;0.27091882;0.066181593;0.25613436;0.080424182;0.04868798;0.016487345
2017;66;Risaralda;Pereira;mujer;0.24908106;0.26064292;0.065829046;0.25576422;0.093096301;0.058678072;0.016908374
2017;68;Santander;Bucaramanga;hombre;0.26618704;0.25261301;0.057961177;0.29068822;0.059657935;0.053617485;0.019275146
2017;68;Santander;Bucaramanga;mujer;0.24609521;0.23272523;0.058977883;0.30838436;0.066600025;0.063038863;0.024178432
2017;70;Sucre;Sincelejo;hombre;0.31070253;0.24802783;0.066836447;0.22839928;0.065718368;0.058512952;0.021802597
2017;70;Sucre;Sincelejo;mujer;0.28151143;0.22486104;0.06860929;0.23002639;0.10937061;0.063050926;0.022570321
2017;73;Tolima;Ibague;hombre;0.26275977;0.24908313;0.069376528;0.25939792;0.078316018;0.054553788;0.026512837
2017;73;Tolima;Ibague;mujer;0.23967721;0.24646941;0.067720242;0.26449227;0.090854071;0.065433763;0.025353059
2017;76;Valle del Cauca;Cali;hombre;0.24126852;0.24941988;0.070863329;0.30166003;0.063068956;0.052299637;0.021419646
2017;76;Valle del Cauca;Cali;mujer;0.23509797;0.23576485;0.074125372;0.30788961;0.066071615;0.05878732;0.022263261
2018;5;Antioquia;Medellin;hombre;0.22525764;0.24931946;0.065039858;0.27104804;0.10251798;0.059935834;0.026881197
2018;5;Antioquia;Medellin;mujer;0.21012205;0.22941026;0.061875906;0.2578305;0.14491764;0.068362206;0.027481437
2018;8;Atlantico;Barranquilla;hombre;0.2252301;0.21322046;0.069793768;0.33774671;0.067677312;0.070532069;0.015799576
2018;8;Atlantico;Barranquilla;mujer;0.21013005;0.21606205;0.077161759;0.31795573;0.076979235;0.084417067;0.01729409
2018;11;Bogota;Bogota;hombre;0.18168966;0.2166274;0.062537864;0.32332548;0.078290135;0.092830695;0.044698756
2018;11;Bogota;Bogota;mujer;0.1790815;0.20549126;0.0640852;0.30435854;0.097266681;0.10176065;0.047956169
2018;13;Bolivar;Cartagena;hombre;0.25009289;0.23652917;0.070915394;0.26272762;0.10014864;0.064164497;0.015421776
2018;13;Bolivar;Cartagena;mujer;0.22615039;0.23883277;0.068911336;0.26296297;0.11503928;0.074354656;0.013748597
2018;15;Boyaca;Tunja;hombre;0.23308717;0.22952211;0.06255836;0.27459469;0.072319835;0.072065189;0.055852644
2018;15;Boyaca;Tunja;mujer;0.22308141;0.19083747;0.061205138;0.26218265;0.10665305;0.088488474;0.067551792
2018;17;Caldas;Manizales;hombre;0.23064759;0.2399195;0.060087688;0.27930713;0.095953427;0.06023144;0.033853229
2018;17;Caldas;Manizales;mujer;0.21018073;0.24069789;0.061472077;0.25495592;0.12206867;0.07272841;0.037896316
2018;18;Caqueta;Florencia;hombre;0.35336748;0.25868452;0.067664437;0.20283577;0.055769987;0.040567152;0.021110674
2018;18;Caqueta;Florencia;mujer;0.31040338;0.25281814;0.070691295;0.21777809;0.073950835;0.050251257;0.024107022
2018;19;Cauca;Popayan;hombre;0.25834036;0.23074432;0.058042366;0.26222712;0.091403767;0.067435384;0.0318067
2018;19;Cauca;Popayan;mujer;0.25223899;0.21658543;0.058950234;0.25388277;0.11461286;0.07380116;0.02992858
2018;20;Cesar;Valledupar;hombre;0.2882646;0.22550511;0.064766124;0.27830058;0.066495985;0.058538612;0.018128978
2018;20;Cesar;Valledupar;mujer;0.24043216;0.21345297;0.064090826;0.28639445;0.10065312;0.075810291;0.019166209
2018;23;Cordoba;Monteria;hombre;0.27322593;0.2346202;0.070129149;0.28655744;0.049090404;0.063741148;0.022635745
2018;23;Cordoba;Monteria;mujer;0.25316143;0.21646418;0.062174559;0.32190678;0.061926607;0.066575751;0.017790727
2018;25;Cundinamarca;Cundinamarca;hombre;0.27163351;0.29245719;0.078898661;0.24965294;0.060851458;0.034937531;0.011568719
2018;25;Cundinamarca;Cundinamarca;mujer;0.26313385;0.26610324;0.073321149;0.256053;0.07766103;0.048880767;0.014846962
2018;27;Choco;Quibdo;hombre;0.34729108;0.20502833;0.067546032;0.22618626;0.046830736;0.077815153;0.029302407
2018;27;Choco;Quibdo;mujer;0.30022267;0.1798463;0.066221364;0.23457588;0.082094379;0.10471881;0.032320622
2018;41;Huila;Neiva;hombre;0.2740064;0.25007254;0.059399478;0.25087032;0.079344355;0.059254423;0.027052509
2018;41;Huila;Neiva;mujer;0.24453701;0.24428068;0.064338356;0.24991989;0.095802628;0.071002886;0.030118551
2018;44;La Guajira;Riohacha;hombre;0.32778099;0.22732262;0.058880497;0.21809025;0.084963523;0.060107172;0.02285493
2018;44;La Guajira;Riohacha;mujer;0.27904761;0.2090196;0.063473389;0.20436975;0.11938375;0.096582636;0.028123248
2018;47;Magdalena;Santa Marta;hombre;0.26240429;0.23832622;0.070130326;0.29472271;0.054117236;0.061831571;0.018467652
2018;47;Magdalena;Santa Marta;mujer;0.22919334;0.2234315;0.077358089;0.29780197;0.080825865;0.072503202;0.018886043
2018;50;Meta;Villavicencio;hombre;0.27391011;0.26231959;0.060644582;0.28482765;0.044043969;0.051073059;0.023181036
2018;50;Meta;Villavicencio;mujer;0.24955872;0.23530211;0.06340801;0.30597422;0.057298031;0.06435845;0.024100475
2018;52;Nariño;Pasto;hombre;0.25353748;0.24913013;0.058532435;0.26892444;0.057604577;0.075079255;0.037191682
2018;52;Nariño;Pasto;mujer;0.26009476;0.2208503;0.051458318;0.27364346;0.080224253;0.074818127;0.038910765
2018;54;Norte de Santander;Cucuta;hombre;0.31012613;0.28144598;0.065182157;0.25657105;0.036361072;0.037770417;0.012543161
2018;54;Norte de Santander;Cucuta;mujer;0.2840758;0.25993282;0.062733665;0.26994488;0.048539381;0.05696724;0.017806223
2018;63;Quindio;Armenia;hombre;0.23264861;0.25980392;0.071973234;0.27474323;0.079987548;0.057267353;0.023576098
2018;63;Quindio;Armenia;mujer;0.22903182;0.23144194;0.065900013;0.2744801;0.10301612;0.069893956;0.026236055
2018;66;Risaralda;Pereira;hombre;0.25408795;0.26155454;0.06488464;0.2585679;0.086911075;0.054580752;0.019413127
2018;66;Risaralda;Pereira;mujer;0.2441759;0.26169854;0.065055385;0.24504867;0.10493454;0.059013091;0.02007385
2018;68;Santander;Bucaramanga;hombre;0.2564351;0.24598671;0.056877941;0.29656795;0.067049541;0.053210627;0.023872128
2018;68;Santander;Bucaramanga;mujer;0.23247117;0.22898099;0.053287629;0.31274539;0.070800871;0.069866002;0.031847928
2018;70;Sucre;Sincelejo;hombre;0.30860129;0.24043784;0.065862305;0.23440513;0.070278004;0.056408979;0.024006467
2018;70;Sucre;Sincelejo;mujer;0.27049503;0.22065517;0.066809013;0.22531888;0.12266112;0.068831824;0.025228972
2018;73;Tolima;Ibague;hombre;0.26217228;0.24672285;0.063202247;0.27091137;0.077013105;0.056569912;0.02340824
2018;73;Tolima;Ibague;mujer;0.23042613;0.24291497;0.072119676;0.27063748;0.088862963;0.06807109;0.02696768
2018;76;Valle del Cauca;Cali;hombre;0.23439452;0.23867896;0.070514731;0.31020531;0.067836955;0.058315977;0.020053556
2018;76;Valle del Cauca;Cali;mujer;0.2256289;0.2310304;0.072534598;0.31889501;0.065538354;0.063892178;0.022480581
2019;5;Antioquia;Medellin;hombre;0.21738285;0.23821111;0.062630787;0.28376076;0.10384934;0.064626016;0.029539151
2019;5;Antioquia;Medellin;mujer;0.20098791;0.22402486;0.059998296;0.26814002;0.14324647;0.073837504;0.029764947
2019;8;Atlantico;Barranquilla;hombre;0.22572863;0.21294151;0.071656048;0.33579424;0.068278328;0.067506276;0.018094962
2019;8;Atlantico;Barranquilla;mujer;0.21410291;0.20991087;0.072720855;0.32530227;0.078280821;0.081016682;0.018665608
2019;11;Bogota;Bogota;hombre;0.18259113;0.2051014;0.06362813;0.32483101;0.087462544;0.087741308;0.048644505
2019;11;Bogota;Bogota;mujer;0.17626822;0.20047538;0.062488273;0.30418465;0.10546069;0.099831112;0.051291674
2019;13;Bolivar;Cartagena;hombre;0.25130573;0.23290417;0.068626262;0.2728653;0.10044941;0.057148062;0.016701082
2019;13;Bolivar;Cartagena;mujer;0.22298016;0.22773273;0.069164105;0.26994687;0.11915012;0.075705901;0.015320101
2019;15;Boyaca;Tunja;hombre;0.23907365;0.22775553;0.061292008;0.25596377;0.080271631;0.076702073;0.05894132
2019;15;Boyaca;Tunja;mujer;0.21509631;0.19792445;0.054949977;0.25698075;0.11042257;0.093026727;0.071599223
